cell_id,class,model,seed,A_raw_canonical,P_raw,A_close_canonical,P_close,pixel_area_raw,pixel_area_close,C_gt,C_raw,C_area_only,C_perimeter_only,C_full,AE_raw,AE_area_only,AE_perimeter_only,AE_full,benefit_area,benefit_perimeter,benefit_full,benefit_perimeter_minus_area,bias_raw,bias_area_only,bias_perimeter_only,bias_full,delta_C_area,delta_C_perimeter,delta_C_full,interaction_C,identity_residual,roundness_group,raw_fallback_rate,closing_fallback_rate
153276386-153276405-001,moderate_dysplastic,baseline,20260805,3846.5,249.86500465869904,3852.5,246.69343185424805,3959.0,3963.0,0.6656749822560413,0.7742206167541782,0.7754282922255223,0.7942558595050166,0.7954947871423571,0.10854563449813692,0.10975330996948107,0.12858087724897538,0.12981980488631584,-0.0012076754713441495,-0.020035242750838456,-0.021274170388178915,-0.018827567279494306,0.10854563449813692,0.10975330996948107,0.12858087724897538,0.12981980488631584,0.0012076754713441495,0.020035242750838456,0.021274170388178915,3.125216599630942e-05,0.0,over_circular,0.0,0.0
153276386-153276405-002,moderate_dysplastic,baseline,20260803,2382.0,269.96550929546356,2395.5000000000005,264.693431019783,2489.0,2510.0,0.8381904303966909,0.4107097911749072,0.41303749150272473,0.42723349540292316,0.4296548439285065,0.42748063922178375,0.4251529388939662,0.4109569349937678,0.40853558646818444,0.002327700327817539,0.016523704228015967,0.018945052753599312,0.014196003900198428,-0.42748063922178375,-0.4251529388939662,-0.4109569349937678,-0.40853558646818444,0.002327700327817539,0.016523704228015967,0.018945052753599312,9.364819776580546e-05,0.0,under_circular,0.0,0.0
153276386-153276405-002,moderate_dysplastic,baseline,20260804,2958.0,333.62236416339874,2983.5000000000005,320.3502857685089,3113.0,3135.0,0.8381904303966909,0.3339625146290743,0.33684150182415257,0.3622078031403962,0.3653302842019513,0.5042279157676166,0.5013489285725383,0.47598262725629475,0.47286014619473965,0.0028789871950782864,0.028245288511321853,0.03136776957287696,0.025366301316243567,-0.5042279157676166,-0.5013489285725383,-0.47598262725629475,-0.47286014619473965,0.0028789871950782864,0.02824528851132191,0.03136776957287701,0.00024349386647681825,0.0,under_circular,0.0,0.0
153276386-153276405-002,moderate_dysplastic,baseline,20260805,4037.0,276.3086556196213,4053.5,269.86500430107117,4148.0,4160.0,0.8381904303966909,0.6644765116653484,0.6671923557184765,0.6965871750735274,0.6994342616201494,0.17371391873134256,0.17099807467821448,0.14160325532316353,0.1387561687765415,0.0027158440531280803,0.03211066340817903,0.034957749954801054,0.02939481935505095,-0.17371391873134256,-0.17099807467821448,-0.14160325532316353,-0.1387561687765415,0.0027158440531280803,0.03211066340817903,0.034957749954801054,0.0001312424934939438,0.0,under_circular,0.0,0.0
153276386-153276414-001,moderate_dysplastic,baseline,20260803,4234.5,301.6639941930771,4238.999999999999,299.07820761203766,4365.0,4368.0,0.8117653245226167,0.5847430210039628,0.5853644269773994,0.594897936832011,0.5955301344269439,0.22702230351865393,0.2264008975452173,0.21686738769060576,0.21623519009567282,0.0006214059734366284,0.010154915828048172,0.01078711342298111,0.009533509854611544,-0.22702230351865393,-0.2264008975452173,-0.21686738769060576,-0.21623519009567282,0.0006214059734366284,0.010154915828048172,0.01078711342298111,1.0791621496308856e-05,0.0,under_circular,0.0,0.0
153276386-153276414-001,moderate_dysplastic,baseline,20260804,3940.0,244.45079159736633,3940.0,244.45079159736633,4045.0,4045.0,0.8117653245226167,0.8285585246387351,0.8285585246387351,0.8285585246387351,0.8285585246387351,0.0167932001161184,0.0167932001161184,0.0167932001161184,0.0167932001161184,0.0,0.0,0.0,0.0,0.0167932001161184,0.0167932001161184,0.0167932001161184,0.0167932001161184,0.0,0.0,0.0,0.0,0.0,over_circular,0.0,0.0
153276386-153276414-001,moderate_dysplastic,baseline,20260805,4061.5,250.20815074443817,4064.5,249.0365777015686,4170.0,4172.0,0.8117653245226167,0.8152548955389188,0.8158570781528833,0.8229435438181687,0.8235514056011194,0.0034895710163020954,0.0040917536302665924,0.011178219295551961,0.011786081078502653,-0.000602182613964497,-0.007688648279249866,-0.008296510062200557,-0.007086465665285369,0.0034895710163020954,0.0040917536302665924,0.011178219295551961,0.011786081078502653,0.000602182613964497,0.007688648279249866,0.008296510062200557,5.679168986194583e-06,0.0,over_circular,0.0,0.0
153314466-153314473-003,light_dysplastic,baseline,20260803,2880.5,223.01219260692596,2924.0,206.02438402175903,3962.0,4019.0,0.8434247583778469,0.7278142062706996,0.7388053251642166,0.8527868499833056,0.8656652488634562,0.11561055210714732,0.10461943321363032,0.009362091605458644,0.022240490485609277,0.010991118893517005,0.10624846050168868,0.09337006162153805,0.09525734160817168,-0.11561055210714732,-0.10461943321363032,0.009362091605458644,0.022240490485609277,0.010991118893517005,0.12497264371260597,0.1378510425927566,0.0018872799866336276,0.0,under_circular,0.0,0.0
153314466-153314473-003,light_dysplastic,baseline,20260804,2898.0000000000005,225.25483322143555,2946.0,206.50966596603394,3005.0,3037.0,0.8434247583778469,0.7177281972599399,0.7296160348957152,0.8539402351813088,0.8680841728240634,0.12569656111790706,0.11380872348213167,0.010515476803461876,0.024659414446216443,0.011887837635775389,0.11518108431444518,0.10103714667169061,0.10329324667866979,-0.12569656111790706,-0.11380872348213167,0.010515476803461876,0.024659414446216443,0.011887837635775389,0.13621203792136893,0.1503559755641235,0.002256100006979178,0.0,under_circular,0.0,0.0
153314466-153314473-003,light_dysplastic,baseline,20260805,3142.0,239.25483322143555,3190.0000000000005,220.50966620445251,3726.0,3779.0,0.8434247583778469,0.6897545994797916,0.7002919071739451,0.8120088844892503,0.8244138578996528,0.15367015889805535,0.14313285120390185,0.03141587388859657,0.019010900478194093,0.010537307694153508,0.12225428500945879,0.13465925841986126,0.11171697731530528,-0.15367015889805535,-0.14313285120390185,-0.03141587388859657,-0.019010900478194093,0.010537307694153508,0.12225428500945879,0.13465925841986126,0.0018676657162489674,0.0,under_circular,0.0,0.0
153654869-153654880-001,severe_dysplastic,baseline,20260803,4626.5,308.9777023792267,4634.5,302.9777021408081,4752.0,4759.0,0.486626550364364,0.6089871822150522,0.6100402239221139,0.6333460926837794,0.6344412550617045,0.12236063185068824,0.1234136735577499,0.14671954231941542,0.14781470469734048,-0.0010530417070616638,-0.02435891046872718,-0.025454072846652243,-0.023305868761665516,0.12236063185068824,0.1234136735577499,0.14671954231941542,0.14781470469734048,0.0010530417070616638,0.02435891046872718,0.025454072846652243,4.212067086339921e-05,0.0,over_circular,0.0,0.0
153654869-153654880-001,severe_dysplastic,baseline,20260804,4662.5,332.63455617427826,4735.0,292.7350620031357,4806.0,4819.0,0.486626550364364,0.5295341580587831,0.5377682012672038,0.6837214791534786,0.6943530731992967,0.04290760769441915,0.05114165090283984,0.1970949287891146,0.20772652283493276,-0.008234043208420694,-0.15418732109469546,-0.1648189151405136,-0.14595327788627477,0.04290760769441915,0.05114165090283984,0.1970949287891146,0.20772652283493276,0.008234043208420694,0.15418732109469546,0.1648189151405136,0.0023975508373974552,0.0,over_circular,0.0,0.0
153654869-153654880-001,severe_dysplastic,baseline,20260805,4617.500000000001,331.8061292171478,4655.0,321.7056237459183,4742.0,4769.0,0.486626550364364,0.5270453181835343,0.5313255995981271,0.5606598575811628,0.5652131320065646,0.04041876781917031,0.04469904923376311,0.0740333072167988,0.07858658164220067,-0.004280281414592801,-0.033614539397628485,-0.03816781382303036,-0.029334257983035683,0.04041876781917031,0.04469904923376311,0.0740333072167988,0.07858658164220067,0.004280281414592801,0.033614539397628485,0.03816781382303036,0.000272993010809075,0.0,over_circular,0.0,0.0
153655016-153655039-005,severe_dysplastic,baseline,20260803,1756.0,159.88224911689758,1757.5000000000002,159.29646265506744,1827.0,1828.0,0.8497108507549554,0.8632446144810539,0.8639820102223533,0.8696051672749411,0.8703479962902672,0.013533763726098491,0.014271159467397876,0.019894316519985633,0.020637145535311707,-0.0007373957412993848,-0.006360552793887142,-0.007103381809213216,-0.005623157052587757,0.013533763726098491,0.014271159467397876,0.019894316519985633,0.020637145535311707,0.0007373957412993848,0.006360552793887142,0.007103381809213216,5.433274026689361e-06,0.0,over_circular,0.0,0.0
153655016-153655039-005,severe_dysplastic,baseline,20260804,1464.0,158.71067678928375,1467.0,157.53910374641418,1534.0,1536.0,0.8497108507549554,0.7303628144880655,0.7318594595997214,0.7412662037175292,0.7427851918399011,0.11934803626688995,0.11785139115523402,0.10844464703742629,0.10692565891505434,0.0014966451116559254,0.010903389229463656,0.0124223773518356,0.00940674411780773,-0.11934803626688995,-0.11785139115523402,-0.10844464703742629,-0.10692565891505434,0.0014966451116559254,0.010903389229463656,0.0124223773518356,2.2343010716019407e-05,0.0,under_circular,0.0,0.0
153655016-153655039-005,severe_dysplastic,baseline,20260805,1501.0,158.71067667007446,1505.5,156.95331704616547,1571.0,1574.0,0.8497108507549554,0.7488214386567168,0.751066406327573,0.7656839775199231,0.7679794991047596,0.10088941209823865,0.0986444444273824,0.08402687323503233,0.08173135165019585,0.002244967670856246,0.016862538863206322,0.019158060448042802,0.014617571192350076,-0.10088941209823865,-0.0986444444273824,-0.08402687323503233,-0.08173135165019585,0.002244967670856246,0.016862538863206322,0.019158060448042802,5.055391398023357e-05,0.0,under_circular,0.0,0.0
153655087-153655101-002,severe_dysplastic,baseline,20260803,1245.0,181.19595789909363,1252.5,178.2670258283615,1301.0,1315.0,0.8013682896659621,0.47652117605244715,0.47939178554673906,0.4923083226395354,0.49527403542652054,0.3248471136135149,0.321976504119223,0.3090599670264267,0.30609425423944153,0.002870609494291909,0.01578714658708824,0.018752859374073394,0.012916537092796332,-0.3248471136135149,-0.321976504119223,-0.3090599670264267,-0.30609425423944153,0.002870609494291909,0.01578714658708824,0.018752859374073394,9.51032926932438e-05,0.0,under_circular,0.0,0.0
153655087-153655101-002,severe_dysplastic,baseline,20260804,1104.5,163.78174436092377,1113.5,159.43859839439392,1104.0,1112.0,0.8013682896659621,0.5174216537569095,0.5216378555530273,0.5459949784286544,0.550444009488734,0.28394663590905256,0.27973043411293474,0.25537331123730767,0.2509242801772281,0.004216201796117813,0.028573324671744893,0.03302235573182444,0.02435712287562708,-0.28394663590905256,-0.27973043411293474,-0.25537331123730767,-0.2509242801772281,0.004216201796117813,0.028573324671744893,0.03302235573182444,0.00023282926396173131,0.0,under_circular,0.0,0.0
153655087-153655101-002,severe_dysplastic,baseline,20260805,1690.0,168.36753058433533,1696.0,166.02438473701477,1746.0,1754.0,0.8013682896659621,0.7491691481124676,0.7518289202359438,0.7704648135781618,0.7732001916145339,0.05219914155349448,0.04953936943001824,0.030903476087800308,0.02816809805142817,0.002659772123476234,0.02129566546569417,0.024031043502066307,0.018635893342217935,-0.05219914155349448,-0.04953936943001824,-0.030903476087800308,-0.02816809805142817,0.002659772123476234,0.02129566546569417,0.024031043502066307,7.560591289590413e-05,0.0,under_circular,0.0,0.0
153656862-153656873-001,light_dysplastic,baseline,20260803,3979.0,258.85281217098236,4005.0000000000005,247.48022842407227,4097.0,4114.0,0.851352925082507,0.746239147293389,0.7511153015606996,0.8163996065913702,0.821734210705815,0.10511377778911801,0.10023762352180743,0.03495331849113681,0.029618714376692057,0.004876154267310584,0.0701604592979812,0.07549506341242596,0.06528430503067062,-0.10511377778911801,-0.10023762352180743,-0.03495331849113681,-0.029618714376692057,0.004876154267310584,0.0701604592979812,0.07549506341242596,0.00045844984713416803,0.0,under_circular,0.0,0.0
153656862-153656873-001,light_dysplastic,baseline,20260804,3867.5,256.2670257091522,3893.0,246.3086552619934,3995.0,4012.0,0.851352925082507,0.7400392078118035,0.7449185872039693,0.8010891322596851,0.8063710386262325,0.1113137172707035,0.10643433787853773,0.050263792822821896,0.044981886456274545,0.004879379392165761,0.0610499244478816,0.06633183081442895,0.05617054505571584,-0.1113137172707035,-0.10643433787853773,-0.050263792822821896,-0.044981886456274545,0.004879379392165761,0.0610499244478816,0.06633183081442895,0.0004025269743815896,0.0,under_circular,0.0,0.0
153656862-153656873-001,light_dysplastic,baseline,20260805,4020.5,258.2670258283615,4043.0,249.48022878170013,4234.0,4249.0,0.851352925082507,0.7574465780632452,0.7616854906379059,0.8117413383272651,0.8162841016931062,0.09390634701926182,0.08966743444460112,0.0396115867552419,0.03506882338940087,0.0042389125746606915,0.054294760264019915,0.058837523629860944,0.05005584768935922,-0.09390634701926182,-0.08966743444460112,-0.0396115867552419,-0.03506882338940087,0.0042389125746606915,0.054294760264019915,0.058837523629860944,0.00030385079118033786,0.0,under_circular,0.0,0.0
153657121-153657160-001,severe_dysplastic,baseline,20260803,3850.0,245.137082695961,3854.5,243.37972342967987,3957.0,3960.0,0.7668286068872979,0.8051050796890988,0.8060461116004237,0.8167738165166194,0.8177284872112491,0.03827647280180091,0.039217504713125795,0.049945209629321474,0.05089988032395121,-0.0009410319113248855,-0.011668736827520565,-0.012623407522150298,-0.01072770491619568,0.03827647280180091,0.039217504713125795,0.049945209629321474,0.05089988032395121,0.0009410319113248855,0.011668736827520565,0.012623407522150298,1.3638783304847912e-05,0.0,over_circular,0.0,0.0
153657121-153657160-001,severe_dysplastic,baseline,20260804,3767.0,245.13708245754242,3771.4999999999995,243.379723072052,3874.0,3877.0,0.7668286068872979,0.7877482704125337,0.788689302325689,0.7991654482754055,0.8001201189728409,0.020919663525235777,0.021860695438391087,0.03233684138810755,0.03329151208554293,-0.0009410319131553102,-0.011417177862871775,-0.012371848560307153,-0.010476145949716464,0.020919663525235777,0.021860695438391087,0.03233684138810755,0.03329151208554293,0.0009410319131553102,0.011417177862871775,0.012371848560307153,1.3638784280067817e-05,0.0,over_circular,0.0,0.0
153657121-153657160-001,severe_dysplastic,baseline,20260805,3756.5,247.72286880016327,3761.0,245.96550929546356,3865.0,3868.0,0.7668286068872979,0.7692385766588287,0.7701600657031424,0.7802698627935454,0.7812045664758483,0.00240996977153074,0.0033314588158445124,0.013441255906247451,0.014375959588550424,-0.0009214890443137724,-0.011031286134716711,-0.011965989817019684,-0.010109797090402939,0.00240996977153074,0.0033314588158445124,0.013441255906247451,0.014375959588550424,0.0009214890443137724,0.011031286134716711,0.011965989817019684,1.321463798920064e-05,0.0,over_circular,0.0,0.0
153659229-153659264-001,severe_dysplastic,baseline,20260803,3655.5000000000005,239.72286891937256,3657.0,239.13708245754242,3760.0,3761.0,0.8024525080479332,0.7993513618144804,0.7996793681180563,0.8032723155130779,0.8036019307430791,0.0031011462334528117,0.0027731399298769333,0.0008198074651446507,0.0011494226951458408,0.00032800630357587846,0.002281338768308161,0.0019517235383069709,0.0019533324647322825,-0.0031011462334528117,-0.0027731399298769333,0.0008198074651446507,0.0011494226951458408,0.00032800630357587846,0.0039209536985974625,0.0042505689285986525,1.6089264253116298e-06,0.0,under_circular,0.0,0.0
153659229-153659264-001,severe_dysplastic,baseline,20260804,3473.0,235.9655101299286,3476.0,234.79393708705902,3575.0,3577.0,0.8024525080479332,0.7838222533958831,0.7844993241589663,0.791663989938917,0.7923478344450549,0.01863025465205015,0.01795318388896694,0.010788518109016265,0.010104673602878367,0.0006770707630832096,0.007841736543033884,0.008525581049171782,0.007164665779950674,-0.01863025465205015,-0.01795318388896694,-0.010788518109016265,-0.010104673602878367,0.0006770707630832096,0.007841736543033884,0.008525581049171782,6.773743054688808e-06,0.0,under_circular,0.0,0.0
153659229-153659264-001,severe_dysplastic,baseline,20260805,3513.5,238.55129599571228,3516.5,237.3797229528427,3617.0,3619.0,0.8024525080479332,0.7758651793036769,0.7765276513508981,0.7835425481358002,0.784211575500083,0.02658732874425629,0.025924856697035148,0.018909959912133067,0.018240932547850197,0.000662472047221141,0.007677368832123221,0.008346396196406092,0.0070148967849020805,-0.02658732874425629,-0.025924856697035148,-0.018909959912133067,-0.018240932547850197,0.000662472047221141,0.007677368832123221,0.008346396196406092,6.555317061729404e-06,0.0,under_circular,0.0,0.0
153697342-153697375-001,moderate_dysplastic,baseline,20260803,2479.5,196.6101713180542,2484.0,194.85281217098236,2567.0,2570.0,0.7692689620841614,0.8060500577139311,0.8075129434811071,0.8206550013504533,0.8221443933674233,0.03678109562976972,0.038243981396945737,0.05138603926629193,0.05287543128326189,-0.0014628857671760143,-0.014604943636522205,-0.016094335653492164,-0.013142057869346191,0.03678109562976972,0.038243981396945737,0.05138603926629193,0.05287543128326189,0.0014628857671760143,0.014604943636522205,0.016094335653492164,2.6506249793945003e-05,0.0,over_circular,0.0,0.0
153697342-153697375-001,moderate_dysplastic,baseline,20260804,2290.5,193.43859839439392,2291.9999999999995,192.8528116941452,2376.0,2377.0,0.7692689620841614,0.7692258788280164,0.7697296285849435,0.773905993504351,0.7744128081693832,4.308325614499342e-05,0.00046066650078213645,0.0046370314201895635,0.0051438460852217815,-0.000417583244637143,-0.00459394816404457,-0.005100762829076788,-0.004176364919407427,-4.308325614499342e-05,0.00046066650078213645,0.0046370314201895635,0.0051438460852217815,0.0005037497569271299,0.004680114676334557,0.005186929341366775,3.0649081050881932e-06,0.0,under_circular,0.0,0.0
153697342-153697375-001,moderate_dysplastic,baseline,20260805,2329.5,194.61017191410065,2334.0,192.85281252861023,2416.0,2419.0,0.7692689620841614,0.7729323887091964,0.774425496993889,0.7870831679838478,0.788603611965787,0.003663426625035049,0.0051565349097275615,0.01781420589968641,0.019334649881625587,-0.0014931082846925126,-0.01415077927465136,-0.01567122325659054,-0.012657670989958847,0.003663426625035049,0.0051565349097275615,0.01781420589968641,0.019334649881625587,0.0014931082846925126,0.01415077927465136,0.01567122325659054,2.7335697246666513e-05,0.0,over_circular,0.0,0.0
153697342-153697384-001,moderate_dysplastic,baseline,20260803,2411.0,192.85281193256378,2412.5,192.26702535152435,2496.0,2497.0,0.7767346439307108,0.8146201029144295,0.8151269175782089,0.8195915270579958,0.8201014346857797,0.037885458983718756,0.03839227364749809,0.04285688312728497,0.043366790755068885,-0.0005068146637793314,-0.0049714241435662165,-0.005481331771350129,-0.004464609479786885,0.037885458983718756,0.03839227364749809,0.04285688312728497,0.043366790755068885,0.0005068146637793314,0.0049714241435662165,0.005481331771350129,3.0929640045807005e-06,0.0,over_circular,0.0,0.0
153697342-153697384-001,moderate_dysplastic,baseline,20260804,2277.5,190.26702570915222,2279.0,189.6812391281128,2361.0,2362.0,0.7767346439307108,0.7905715675782439,0.7910922513768683,0.7954621019918898,0.7959860067791512,0.013836923647533084,0.01435760744615755,0.018727458061179036,0.019251362848440423,-0.0005206837986244661,-0.004890534413645953,-0.005414439200907339,-0.004369850615021487,0.013836923647533084,0.01435760744615755,0.018727458061179036,0.019251362848440423,0.0005206837986244661,0.004890534413645953,0.005414439200907339,3.220988636920552e-06,0.0,over_circular,0.0,0.0
153697342-153697384-001,moderate_dysplastic,baseline,20260805,2306.0,194.02438497543335,2309.0,192.85281217098236,2392.0,2394.0,0.7767346439307108,0.7697621206928121,0.7707635458281453,0.7791430745234198,0.780156703848472,0.0069725232378986535,0.005971098102565464,0.00240843059270901,0.003422059917761233,0.0010014251353331893,0.0045640926451896435,0.0035504633201374203,0.003562667509856454,-0.0069725232378986535,-0.005971098102565464,0.00240843059270901,0.003422059917761233,0.0010014251353331893,0.009380953830607663,0.010394583155659887,1.220418971903392e-05,0.0,under_circular,0.0,0.0
153697726-153697736-001,light_dysplastic,baseline,20260803,8440.999999999998,402.2253956794739,8507.0,376.45079135894775,8634.0,8678.0,0.7374453499442302,0.6556390149589094,0.6607654425133804,0.7484922973483538,0.7543447427487795,0.08180633498532075,0.07667990743084974,0.011046947404123597,0.01689939280454933,0.005126427554471014,0.07075938758119715,0.06490694218077142,0.06563296002672614,-0.08180633498532075,-0.07667990743084974,0.011046947404123597,0.01689939280454933,0.005126427554471014,0.09285328238944435,0.09870572778987008,0.0007260178459547184,0.0,under_circular,0.0,0.0
153697726-153697736-001,light_dysplastic,baseline,20260804,6804.5,370.1248904466629,6881.000000000001,340.2497808933258,6980.0,7031.0,0.7374453499442302,0.6241794967723836,0.6311968722596475,0.738601820936635,0.7469055962767265,0.11326585317184656,0.10624847768458268,0.00115647099240479,0.009460246332496314,0.007017375487263888,0.11210938217944177,0.10380560683935025,0.10509200669217789,-0.11326585317184656,-0.10624847768458268,0.00115647099240479,0.009460246332496314,0.007017375487263888,0.11442232416425135,0.12272609950434288,0.0012863998528276355,0.0,under_circular,0.0,0.0
153697726-153697736-001,light_dysplastic,baseline,20260805,7326.0,371.0538227558136,7395.0,344.1076455116272,7503.0,7549.0,0.7374453499442302,0.6686563262440224,0.6749540721504976,0.7774780455701789,0.7848007298650659,0.06878902370020779,0.062491277793732536,0.04003269562594869,0.047355379920835716,0.0062977459064752495,0.028756328074259097,0.02143364377937207,0.022458582167783847,-0.06878902370020779,-0.062491277793732536,0.04003269562594869,0.047355379920835716,0.0062977459064752495,0.10882171932615647,0.1161444036210435,0.001024938388411778,0.0,under_circular,0.0,0.0
153701009-153701019-002,light_dysplastic,baseline,20260803,4690.5,316.8355668783188,4710.0,309.22034192085266,4829.0,4842.0,0.7581589069831517,0.5871663359474316,0.5896073856331739,0.616442952999501,0.6190057155159684,0.17099257103572008,0.16855152134997775,0.14171595398365067,0.1391531914671833,0.0024410496857423247,0.02927661705206941,0.031839379568536774,0.026835567366327084,-0.17099257103572008,-0.16855152134997775,-0.14171595398365067,-0.1391531914671833,0.0024410496857423247,0.02927661705206941,0.031839379568536774,0.00012171283072504036,0.0,under_circular,0.0,0.0
153701009-153701019-002,light_dysplastic,baseline,20260804,4282.500000000001,316.49242174625397,4297.5,309.8061295747757,4420.0,4430.0,0.7581589069831517,0.5372551715350002,0.5391369759887129,0.5606956973574996,0.5626596052291545,0.22090373544815145,0.21902193099443878,0.19746320962565211,0.1954993017539972,0.0018818044537126655,0.023440525822499336,0.025404433694154238,0.02155872136878667,-0.22090373544815145,-0.21902193099443878,-0.19746320962565211,-0.1954993017539972,0.0018818044537126655,0.023440525822499336,0.025404433694154238,8.210341794223641e-05,0.0,under_circular,0.0,0.0
153701009-153701019-002,light_dysplastic,baseline,20260805,4447.5,304.0071402788162,4462.5,297.32084822654724,4580.0,4590.0,0.7581589069831517,0.6047254586677091,0.606765004902676,0.6322299923984306,0.6343623026594708,0.1534334483154426,0.15139390208047565,0.1259289145847211,0.12379660432368089,0.002039546234966938,0.02750453373072148,0.029636843991761697,0.025464987495754543,-0.1534334483154426,-0.15139390208047565,-0.1259289145847211,-0.12379660432368089,0.002039546234966938,0.02750453373072148,0.029636843991761697,9.27640260732776e-05,0.0,under_circular,0.0,0.0
153701622-153701650-001,moderate_dysplastic,baseline,20260803,3867.0000000000005,252.45079028606415,3868.5,251.86500370502472,3976.0,3977.0,0.6664947946312209,0.762483705202728,0.7627794707982294,0.7660345926044394,0.7663317355806242,0.09598891057150716,0.09628467616700853,0.09953979797321855,0.09983694094940332,-0.0002957655955013738,-0.003550887401711389,-0.003848030377896161,-0.003255121806210015,0.09598891057150716,0.09628467616700853,0.09953979797321855,0.09983694094940332,0.0002957655955013738,0.003550887401711389,0.003848030377896161,1.3773806833983215e-06,0.0,over_circular,0.0,0.0
153701622-153701650-001,moderate_dysplastic,baseline,20260804,3846.5,254.35028648376465,3851.0000000000005,252.59292709827423,3955.0,3958.0,0.6664947946312209,0.7471557422083787,0.7480298357583429,0.757588248756952,0.7584745472411341,0.0806609475771578,0.08153504112712207,0.09109345412573111,0.0919797526099132,-0.000874093549964261,-0.010432506548573306,-0.011318805032755397,-0.009558412998609045,0.0806609475771578,0.08153504112712207,0.09109345412573111,0.0919797526099132,0.000874093549964261,0.010432506548573306,0.011318805032755397,1.2204934217829866e-05,0.0,over_circular,0.0,0.0
153701622-153701650-001,moderate_dysplastic,baseline,20260805,3677.0,245.27921783924103,3684.5,242.35028529167175,3782.0,3787.0,0.6664947946312209,0.7680367278402421,0.7696032971790514,0.7867131749428068,0.7883178387481021,0.10154193320902127,0.10310850254783055,0.12021838031158594,0.12182304411688127,-0.001566569338809276,-0.018676447102564664,-0.02028111090786,-0.017109877763755388,0.10154193320902127,0.10310850254783055,0.12021838031158594,0.12182304411688127,0.001566569338809276,0.018676447102564664,0.02028111090786,3.809446648606052e-05,0.0,over_circular,0.0,0.0
153701949-153701958-001,light_dysplastic,baseline,20260803,6348.5,345.0365777015686,6372.5,335.66399443149567,6607.0,6624.0,0.5946941176179306,0.6701171192718111,0.6726504438150139,0.7080622994394585,0.7107390727223675,0.0754230016538805,0.07795632619708337,0.11336818182152797,0.11604495510443691,-0.002533324543202875,-0.037945180167647474,-0.040621953450556414,-0.0354118556244446,0.0754230016538805,0.07795632619708337,0.11336818182152797,0.11604495510443691,0.002533324543202875,0.037945180167647474,0.040621953450556414,0.00014344873970606464,0.0,over_circular,0.0,0.0
153701949-153701958-001,light_dysplastic,baseline,20260804,6257.5,343.37972354888916,6289.0,330.2497799396515,6413.0,6434.0,0.5946941176179306,0.6669010927149276,0.6702582456387023,0.720984035691965,0.7246134399467468,0.07220697509699703,0.07556412802077173,0.12628991807403445,0.1299193223288162,-0.0033571529237746978,-0.05408294297703742,-0.05771234723181917,-0.05072579005326272,0.07220697509699703,0.07556412802077173,0.12628991807403445,0.1299193223288162,0.0033571529237746978,0.05408294297703742,0.05771234723181917,0.00027225133100705623,0.0,over_circular,0.0,0.0
153701949-153701958-001,light_dysplastic,baseline,20260805,5583.5,333.23758828639984,5622.5,318.00713860988617,5736.0,5762.0,0.5946941176179306,0.6318418951894265,0.6362552262384795,0.6938133407420001,0.6986595340417114,0.0371477775714959,0.04156110862054896,0.09911922312406951,0.10396541642378088,-0.00441333104905306,-0.06197144555257361,-0.06681763885228498,-0.05755811450352055,0.0371477775714959,0.04156110862054896,0.09911922312406951,0.10396541642378088,0.00441333104905306,0.06197144555257361,0.06681763885228498,0.00043286225065830575,0.0,over_circular,0.0,0.0
153702037-153702051-003,light_dysplastic,baseline,20260803,5987.0,317.2792181968689,6008.0,309.0782072544098,6128.0,6142.0,0.8003070683528971,0.7473703575434361,0.7499918336597566,0.787557647588555,0.7903200846353828,0.05293671080946105,0.050315234693140476,0.012749420764342156,0.009986983717514275,0.0026214761163205758,0.040187290045118895,0.04294972709194678,0.03756581392879832,-0.05293671080946105,-0.050315234693140476,-0.012749420764342156,-0.009986983717514275,0.0026214761163205758,0.040187290045118895,0.04294972709194678,0.00014096093050730563,0.0,under_circular,0.0,0.0
153702037-153702051-003,light_dysplastic,baseline,20260804,4817.499999999999,327.17871284484863,4837.0,319.56348872184753,4952.0,4970.0,0.8003070683528971,0.5655376310610274,0.5678267818250523,0.5928124006849966,0.5952119526960725,0.23476943729186972,0.2324802865278448,0.20749466766790048,0.2050951156568246,0.0022891507640249165,0.02727476962396924,0.02967432163504513,0.024985618859944325,-0.23476943729186972,-0.2324802865278448,-0.20749466766790048,-0.2050951156568246,0.0022891507640249165,0.02727476962396924,0.02967432163504513,0.00011040124705097298,0.0,under_circular,0.0,0.0
153702037-153702051-003,light_dysplastic,baseline,20260805,5151.0,320.93607199192047,5167.499999999999,314.4924203157425,5293.0,5304.0,0.8003070683528971,0.6284407643034918,0.6304538244104627,0.6544568960210495,0.6565532926011983,0.17186630404940528,0.1698532439424344,0.1458501723318476,0.1437537757516988,0.0020130601069708876,0.026016131717557678,0.028112528297706496,0.02400307161058679,-0.17186630404940528,-0.1698532439424344,-0.1458501723318476,-0.1437537757516988,0.0020130601069708876,0.026016131717557678,0.028112528297706496,8.333647317793069e-05,0.0,under_circular,0.0,0.0
