cell_id,seed,model,degradation,severity,target,point_prediction,interval_lower,interval_upper,true_value,covered,valid,failure_aware_covered,frozen_quantile,calibration_source
209047526-209047626-001,20260804,nc_aware_lambda_0p10,clean,clean,circularity,0.2810351918374921,0.04551275967171681,0.5165576240032674,0.7813152361055957,False,True,False,0.2355224321657753,clean
209047526-209047798-001,20260804,nc_aware_lambda_0p10,clean,clean,circularity,0.6200058615024834,0.3844834293367081,0.8555282936682587,0.860959813568483,False,True,False,0.2355224321657753,clean
209307421-209307504-001,20260804,nc_aware_lambda_0p10,clean,clean,circularity,0.34127078228381513,0.10574835011803985,0.5767932144495904,0.8320809450104341,False,True,False,0.2355224321657753,clean
209522474-209522522-001,20260804,nc_aware_lambda_0p10,clean,clean,circularity,0.662965944058131,0.42744351189235574,0.8984883762239063,0.8067760532426241,True,True,True,0.2355224321657753,clean
209522940-209522970-001,20260804,nc_aware_lambda_0p10,clean,clean,circularity,0.6781573949446909,0.44263496277891556,0.9136798271104661,0.8663400878942388,True,True,True,0.2355224321657753,clean
209565409-209565503-001,20260804,nc_aware_lambda_0p10,clean,clean,circularity,0.6295490524509088,0.39402662028513347,0.865071484616684,0.8663564059089538,False,True,False,0.2355224321657753,clean
209565409-209565600-001,20260804,nc_aware_lambda_0p10,clean,clean,circularity,0.6516737617079416,0.41615132954216627,0.8871961938737168,0.8447759096207856,True,True,True,0.2355224321657753,clean
209565864-209565890-001,20260804,nc_aware_lambda_0p10,clean,clean,circularity,0.6920438069198854,0.45652137475411014,0.9275662390856607,0.8794543996327775,True,True,True,0.2355224321657753,clean
209565864-209565911-001,20260804,nc_aware_lambda_0p10,clean,clean,circularity,0.6825719192329611,0.44704948706718584,0.9180943513987364,0.8680044406261597,True,True,True,0.2355224321657753,clean
209566047-209566095-001,20260804,nc_aware_lambda_0p10,clean,clean,circularity,0.6692412956587906,0.43371886349301536,0.9047637278245659,0.8490317084788991,True,True,True,0.2355224321657753,clean
209566205-209566247-001,20260804,nc_aware_lambda_0p10,clean,clean,circularity,0.7197930725302916,0.4842706403645163,0.9553155046960669,0.8653908671598961,True,True,True,0.2355224321657753,clean
209566205-209566289-001,20260804,nc_aware_lambda_0p10,clean,clean,circularity,0.611805882117259,0.37628344995148366,0.8473283142830342,0.7945066204241812,True,True,True,0.2355224321657753,clean
209566399-209566485-001,20260804,nc_aware_lambda_0p10,clean,clean,circularity,0.7002291098537113,0.46470667768793605,0.9357515420194866,0.8589758004718052,True,True,True,0.2355224321657753,clean
148495842-148495854-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6713012819707589,0.4357788498049836,0.9068237141365342,0.4895700500621144,True,True,True,0.2355224321657753,clean
148497551-148497588-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.856718746169752,0.6211963140039767,1.0922411783355273,0.8205799088744168,True,True,True,0.2355224321657753,clean
148497788-148497816-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6691521178569152,0.4336296856911399,0.9046745500226905,0.7463071823333276,True,True,True,0.2355224321657753,clean
148503209-148503222-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.46721109415800033,0.23168866199222504,0.7027335263237756,0.7514627594679846,False,True,False,0.2355224321657753,clean
148503209-148503231-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.5765947371573312,0.34107230499155594,0.8121171693231065,0.6544808862361308,True,True,True,0.2355224321657753,clean
148503400-148503432-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.5981221765668436,0.36259974440106835,0.8336446087326189,0.6770817444156346,True,True,True,0.2355224321657753,clean
148503568-148503580-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7602447336531942,0.5247223014874189,0.9957671658189695,0.486783015904898,False,True,False,0.2355224321657753,clean
148718455-148718461-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7187414272953649,0.48321899512958966,0.9542638594611402,0.8681455917412837,True,True,True,0.2355224321657753,clean
148719308-148719348-004,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8237619478763355,0.5882395157105602,1.0592843800421108,0.8277155804917434,True,True,True,0.2355224321657753,clean
148719308-148719357-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7187280331755127,0.4832056010097374,0.954250465341288,0.7947701206833819,True,True,True,0.2355224321657753,clean
148848523-148848559-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8665951589267771,0.6310727267610018,1.1021175910925525,0.8368765415310164,True,True,True,0.2355224321657753,clean
148881870-148882178-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8246473238587425,0.5891248916929672,1.0601697560245178,0.7491049286553086,True,True,True,0.2355224321657753,clean
148882307-148882323-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6918279922069955,0.45630556004122025,0.9273504243727708,0.6767676259161776,True,True,True,0.2355224321657753,clean
148882535-148882616-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.2453770245051471,0.009854592339371804,0.4808994566709224,0.5064704898175538,False,True,False,0.2355224321657753,clean
148882671-148882687-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.4588384758818623,0.223316043716087,0.6943609080476376,0.7224768685049138,False,True,False,0.2355224321657753,clean
149011613-149011656-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6977214273945056,0.4621989952287303,0.9332438595602809,0.8274828171539456,True,True,True,0.2355224321657753,clean
149013033-149013072-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.799322609481058,0.5638001773152828,1.0348450416468333,0.8156209451775746,True,True,True,0.2355224321657753,clean
149014929-149014984-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.72823122372722,0.49270879156144476,0.9637536558929953,0.7595941840419657,True,True,True,0.2355224321657753,clean
149014929-149015008-003,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.5960153815174563,0.36049294935168097,0.8315378136832315,0.8265633023698734,True,True,True,0.2355224321657753,clean
149014929-149015022-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.5368488857837418,0.3013264536179665,0.7723713179495171,0.6452805626878263,True,True,True,0.2355224321657753,clean
149014929-149015022-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6910108436087825,0.4554884114430072,0.9265332757745578,0.5741328946073291,True,True,True,0.2355224321657753,clean
149053341-149053350-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7577693987182584,0.5222469665524831,0.9932918308840337,0.8220467435065605,True,True,True,0.2355224321657753,clean
149053945-149053969-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7172754332368723,0.481753001071097,0.9527978654026475,0.8438635265559412,True,True,True,0.2355224321657753,clean
149053945-149053976-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6993698489132304,0.4638474167474551,0.9348922810790057,0.8563425520740293,True,True,True,0.2355224321657753,clean
149054642-149054677-003,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8021264550049336,0.5666040228391583,1.0376488871707088,0.7642040720952874,True,True,True,0.2355224321657753,clean
149056321-149056343-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6974155176443818,0.4618930854786065,0.9329379498101571,0.7866110766073614,True,True,True,0.2355224321657753,clean
149056321-149056360-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7278242345613085,0.49230180239553323,0.9633466667270838,0.6317954842320207,True,True,True,0.2355224321657753,clean
149056410-149056458-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8558988499645338,0.6203764177987585,1.091421282130309,0.7819284432407766,True,True,True,0.2355224321657753,clean
149056873-149056884-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.821417239579,0.5858948074132247,1.0569396717447752,0.7894526761464591,True,True,True,0.2355224321657753,clean
149056873-149056884-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7466458257656641,0.5111233935998888,0.9821682579314394,0.7495634305413496,True,True,True,0.2355224321657753,clean
149056933-149056982-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7793875867911376,0.5438651546253623,1.014910018956913,0.757953907910004,True,True,True,0.2355224321657753,clean
149057756-149057766-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.808757752130009,0.5732353199642337,1.0442801842957843,0.8035814664033397,True,True,True,0.2355224321657753,clean
149057756-149057788-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7711747928636157,0.5356523606978404,1.006697225029391,0.8488737298905719,True,True,True,0.2355224321657753,clean
149057812-149057825-003,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7302132513801204,0.4946908192143451,0.9657356835458957,0.8228527885226207,True,True,True,0.2355224321657753,clean
149057812-149057825-005,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8507711293845711,0.6152486972187958,1.0862935615503464,0.7933536332493831,True,True,True,0.2355224321657753,clean
149057812-149057847-004,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8559095903426625,0.6203871581768872,1.0914320225084377,0.7914707391861505,True,True,True,0.2355224321657753,clean
149057812-149057847-005,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8067627802556505,0.5712403480898752,1.042285212421426,0.7902717685644771,True,True,True,0.2355224321657753,clean
149058262-149058272-003,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7443510882401195,0.5088286560743442,0.9798735204058948,0.7504251078212719,True,True,True,0.2355224321657753,clean
149061666-149061699-003,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7667824172723773,0.531259985106602,1.0023048494381526,0.7950647014263676,True,True,True,0.2355224321657753,clean
149095913-149095926-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.44384190057028083,0.20831946840450555,0.6793643327360561,0.8663259604853909,False,True,False,0.2355224321657753,clean
149097324-149097373-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7218211919862054,0.48629875982043014,0.9573436241519807,0.7258621057656653,True,True,True,0.2355224321657753,clean
149097594-149097637-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.5458509968674492,0.3103285647016739,0.7813734290332245,0.7030739622501383,True,True,True,0.2355224321657753,clean
149097594-149097637-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7651774262400848,0.5296549940743095,1.0006998584058602,0.737702668388009,True,True,True,0.2355224321657753,clean
149098972-149098988-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6695296126576662,0.4340071804918909,0.9050520448234415,0.4163435359353264,False,True,False,0.2355224321657753,clean
149099096-149099104-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7135950430723186,0.4780726109065433,0.9491174752380939,0.68348392848413,True,True,True,0.2355224321657753,clean
149099276-149099290-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6003206691313464,0.3647982369655711,0.8358431012971217,0.7575096535439083,True,True,True,0.2355224321657753,clean
149099276-149099290-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6256877155265003,0.390165283360725,0.8612101476922756,0.6891730837378084,True,True,True,0.2355224321657753,clean
149099502-149099525-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6992397932057617,0.4637173610399864,0.934762225371537,0.7891313505521539,True,True,True,0.2355224321657753,clean
149100006-149100028-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.2721431984616805,0.036620766295905216,0.5076656306274558,0.5743976296438177,False,True,False,0.2355224321657753,clean
149100064-149100072-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6652100023064613,0.42968757014068604,0.9007324344722366,0.7982524479199146,True,True,True,0.2355224321657753,clean
149101620-149101650-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7332456313945914,0.49772319922881614,0.9687680635603667,0.7494905215578076,True,True,True,0.2355224321657753,clean
149102442-149102451-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8689157486134339,0.6333933164476586,1.1044381807792092,0.8430510660957607,True,True,True,0.2355224321657753,clean
149102510-149102519-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7710637702211858,0.5355413380554105,1.006586202386961,0.7136925390803774,True,True,True,0.2355224321657753,clean
149105003-149105050-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6961701706664206,0.46064773850064533,0.9316926028321959,0.6518780792811041,True,True,True,0.2355224321657753,clean
149105289-149105300-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8119678143974741,0.5764453822316988,1.0474902465632494,0.8141209525962322,True,True,True,0.2355224321657753,clean
149105289-149105300-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6477690676001935,0.4122466354344182,0.8832914997659688,0.6754158428785813,True,True,True,0.2355224321657753,clean
149105289-149105311-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.5116607996419638,0.2761383674761885,0.747183231807739,0.773597314941405,False,True,False,0.2355224321657753,clean
149105289-149105311-003,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.19781724100545084,-0.03770519116032445,0.4333396731712261,0.8033593862491398,False,True,False,0.2355224321657753,clean
149105289-149105311-004,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.5778762083391166,0.3423537761733413,0.8133986405048919,0.7548017525645411,True,True,True,0.2355224321657753,clean
149140081-149140096-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.5363868695553424,0.30086443738956714,0.7719093017211177,0.7601378455590595,True,True,True,0.2355224321657753,clean
149140849-149140856-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.5737962057603534,0.3382737735945781,0.8093186379261287,0.5353477853102027,True,True,True,0.2355224321657753,clean
149143028-149143108-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7283514191657745,0.4928289869999992,0.9638738513315498,0.7720157811959211,True,True,True,0.2355224321657753,clean
149143469-149143497-003,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.5844015154607248,0.34887908329494954,0.8199239476265001,0.642059414297659,True,True,True,0.2355224321657753,clean
149146837-149146854-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7576158951769709,0.5220934630111956,0.9931383273427462,0.7555208120785485,True,True,True,0.2355224321657753,clean
149181904-149181927-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8081585093011794,0.5726360771354041,1.0436809414669548,0.842023179349665,True,True,True,0.2355224321657753,clean
149181904-149181951-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.856332023308407,0.6208095911426317,1.0918544554741823,0.8319086559219233,True,True,True,0.2355224321657753,clean
149182125-149182135-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7883769801967426,0.5528545480309673,1.023899412362518,0.6424089493585546,True,True,True,0.2355224321657753,clean
149182657-149182667-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8656479618170889,0.6301255296513136,1.1011703939828643,0.721932568216953,True,True,True,0.2355224321657753,clean
149182657-149182681-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7441477318903852,0.5086252997246099,0.9796701640561605,0.739251147774987,True,True,True,0.2355224321657753,clean
149182657-149182698-003,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8328176046070896,0.5972951724413144,1.0683400367728648,0.6636744451679946,True,True,True,0.2355224321657753,clean
149185604-149185616-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.5566393572688865,0.3211169251031112,0.7921617894346618,0.7445658016648625,True,True,True,0.2355224321657753,clean
149185604-149185645-003,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8525176517408048,0.6169952195750296,1.0880400839065802,0.7378381065394313,True,True,True,0.2355224321657753,clean
149185604-149185657-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7810085155871994,0.5454860834214241,1.0165309477529747,0.7064770881803053,True,True,True,0.2355224321657753,clean
149185698-149185709-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.756619974141302,0.5210975419755267,0.9921424063070773,0.7592806865383579,True,True,True,0.2355224321657753,clean
149185788-149185824-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.5982644087025629,0.36274197653678764,0.8337868408683382,0.7395850174162313,True,True,True,0.2355224321657753,clean
149190861-149190868-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6970756649466459,0.46155323278087057,0.9325980971124211,0.7736160380386726,True,True,True,0.2355224321657753,clean
149314453-149314465-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8097404689321257,0.5742180367663504,1.0452629010979009,0.8233403970442457,True,True,True,0.2355224321657753,clean
149314453-149314507-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8495101904079023,0.613987758242127,1.0850326225736775,0.8399616598406447,True,True,True,0.2355224321657753,clean
149314453-149314507-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7599110865368146,0.5243886543710393,0.9954335187025899,0.7411327551539647,True,True,True,0.2355224321657753,clean
149314679-149314698-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6046245735021665,0.3691021413363912,0.8401470056679418,0.6003062970724475,True,True,True,0.2355224321657753,clean
149315229-149315310-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8034454124025872,0.5679229802368119,1.0389678445683623,0.8043236002719132,True,True,True,0.2355224321657753,clean
149315671-149315731-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7014863916025079,0.46596395943673263,0.9370088237682832,0.6952355542889314,True,True,True,0.2355224321657753,clean
149315671-149315740-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6766852417668556,0.44116280960108034,0.9122076739326309,0.6076354559325337,True,True,True,0.2355224321657753,clean
149316426-149316462-004,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7107301395740037,0.4752077074082284,0.946252571739779,0.5549592337199534,True,True,True,0.2355224321657753,clean
149316754-149316779-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7253474979739233,0.489825065808148,0.9608699301396986,0.8266061390295746,True,True,True,0.2355224321657753,clean
149317002-149317010-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7627454481521639,0.5272230159863887,0.9982678803179392,0.711533267618531,True,True,True,0.2355224321657753,clean
149317204-149317230-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7742503233619042,0.538727891196129,1.0097727555276794,0.5302104712353382,False,True,False,0.2355224321657753,clean
149788987-149788996-003,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7188056072887493,0.48328317512297403,0.9543280394545246,0.6880170194329345,True,True,True,0.2355224321657753,clean
153268807-153268826-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6707247794635617,0.4352023472977864,0.906247211629337,0.85608265417581,True,True,True,0.2355224321657753,clean
153276386-153276405-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8023207566096154,0.5667983244438402,1.0378431887753907,0.6656749822560413,True,True,True,0.2355224321657753,clean
153276386-153276405-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.5075706174404473,0.272048185274672,0.7430930496062226,0.8381904303966909,False,True,False,0.2355224321657753,clean
153276386-153276414-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8312056296958124,0.5956831975300371,1.0667280618615878,0.8117653245226167,True,True,True,0.2355224321657753,clean
153314466-153314473-003,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.5473488742129826,0.31182644204720733,0.7828713063787579,0.8434247583778469,False,True,False,0.2355224321657753,clean
153654869-153654880-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8308181122939934,0.5952956801282181,1.0663405444597687,0.486626550364364,False,True,False,0.2355224321657753,clean
153655016-153655039-005,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8320956327421923,0.596573200576417,1.0676180649079676,0.8497108507549554,True,True,True,0.2355224321657753,clean
153655087-153655101-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.2739459658154172,0.038423533649641906,0.5094683979811925,0.8013682896659621,False,True,False,0.2355224321657753,clean
153656862-153656873-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7802957209177979,0.5447732887520226,1.0158181530835733,0.851352925082507,True,True,True,0.2355224321657753,clean
153657121-153657160-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8142972014085256,0.5787747692427503,1.0498196335743009,0.7668286068872979,True,True,True,0.2355224321657753,clean
153659229-153659264-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.794873155371431,0.5593507232056557,1.0303955875372064,0.8024525080479332,True,True,True,0.2355224321657753,clean
153697342-153697375-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7709050408837912,0.5353826087180159,1.0064274730495666,0.7692689620841614,True,True,True,0.2355224321657753,clean
153697342-153697384-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7870968044687464,0.5515743723029711,1.0226192366345217,0.7767346439307108,True,True,True,0.2355224321657753,clean
153697726-153697736-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.662186331398819,0.4266638992330437,0.8977087635645943,0.7374453499442302,True,True,True,0.2355224321657753,clean
153701009-153701019-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6409289008589886,0.4054064686932133,0.8764513330247639,0.7581589069831517,True,True,True,0.2355224321657753,clean
153701622-153701650-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.785909822788253,0.5503873906224778,1.0214322549540285,0.6664947946312209,True,True,True,0.2355224321657753,clean
153701949-153701958-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7723750977234753,0.5368526655577001,1.0078975298892505,0.5946941176179306,True,True,True,0.2355224321657753,clean
153702037-153702051-003,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6178243770096146,0.3823019448438393,0.8533468091753899,0.8003070683528971,True,True,True,0.2355224321657753,clean
153826963-153826970-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.4903077490660706,0.2547853169002953,0.725830181231846,0.5102779682484269,True,True,True,0.2355224321657753,clean
153826963-153826982-003,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8043441159393602,0.5688216837735849,1.0398665481051355,0.7599525751167153,True,True,True,0.2355224321657753,clean
153827595-153827657-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7818935072071451,0.5463710750413698,1.0174159393729205,0.678051684887362,True,True,True,0.2355224321657753,clean
153828877-153828902-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.725929982813614,0.4904075506478387,0.9614524149793893,0.6927503472728003,True,True,True,0.2355224321657753,clean
153828952-153828970-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8412518330501854,0.6057294008844101,1.0767742652159606,0.8281379430167808,True,True,True,0.2355224321657753,clean
153828952-153829005-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7251889343402573,0.48966650217448204,0.9607113665060326,0.6422119389482304,True,True,True,0.2355224321657753,clean
153828952-153829005-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7906242866765174,0.5551018545107421,1.0261467188422926,0.7787022620966041,True,True,True,0.2355224321657753,clean
153829664-153829672-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6578886596520427,0.4223662274862674,0.893411091817818,0.6852373980445065,True,True,True,0.2355224321657753,clean
153829745-153829768-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,nan,nan,nan,0.7955415136978499,False,False,False,0.2355224321657753,clean
153829745-153829768-003,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7577775576647379,0.5222551254989626,0.9932999898305132,0.7683823761158967,True,True,True,0.2355224321657753,clean
153830680-153830827-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.816691936290063,0.5811695041242877,1.0522143684558383,0.8161565783967105,True,True,True,0.2355224321657753,clean
153831352-153831372-004,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.4466243377208491,0.2111019055550738,0.6821467698866244,0.6153439024314494,True,True,True,0.2355224321657753,clean
153915432-153915441-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6204973535011892,0.3849749213354139,0.8560197856669645,0.7483732712487057,True,True,True,0.2355224321657753,clean
153915432-153915472-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.568718882699728,0.33319645053395275,0.8042413148655033,0.7490263148318534,True,True,True,0.2355224321657753,clean
153915726-153915736-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7034055422862758,0.46788311012050054,0.9389279744520511,0.6624007338726607,True,True,True,0.2355224321657753,clean
153916114-153916129-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.4715641044953576,0.23604167232958234,0.707086536661133,0.7233159358397553,False,True,False,0.2355224321657753,clean
153916114-153916150-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7430656877267481,0.5075432555609728,0.9785881198925234,0.6011181264762601,True,True,True,0.2355224321657753,clean
153916114-153916167-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8024258671531527,0.5669034349873774,1.037948299318928,0.372122265288049,False,True,False,0.2355224321657753,clean
153916569-153916586-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7168966049818012,0.4813741728160259,0.9524190371475765,0.43127483719473136,False,True,False,0.2355224321657753,clean
153956040-153956058-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7976891463391138,0.5621667141733385,1.033211578504889,0.8468810720979868,True,True,True,0.2355224321657753,clean
153956040-153956058-003,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.786971550147268,0.5514491179814928,1.0224939823130432,0.7953332654577427,True,True,True,0.2355224321657753,clean
153956040-153956072-003,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6863261972140797,0.45080376504830444,0.921848629379855,0.6149109767985121,True,True,True,0.2355224321657753,clean
153956444-153956458-004,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8125007508120318,0.5769783186462565,1.048023182977807,0.8446020426119935,True,True,True,0.2355224321657753,clean
153958154-153958211-001,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.6583638615033265,0.4228414293375512,0.8938862936691018,0.806013314998981,True,True,True,0.2355224321657753,clean
153958547-153958572-002,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.7752366666104932,0.5397142344447179,1.0107590987762685,0.6415036618692044,True,True,True,0.2355224321657753,clean
153958547-153958572-006,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.8384141070390398,0.6028916748732646,1.0739365392048152,0.7737719254968948,True,True,True,0.2355224321657753,clean
153958547-153958572-008,20260804,nc_aware_lambda_0p10,gaussian_blur,1,circularity,0.5874079958522866,0.35188556368651136,0.8229304280180619,0.41169879988369035,True,True,True,0.2355224321657753,clean
